lo_id,grade,study_year_id,school_app,course_id,course_name,created_at,accepted_at,group_name,lessons_completed,course_start_at,course_lesson_cnt,student_score,max_score,test_result_final
602207,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-07 13:18:56","2022-10-24 23:59:59","Русский медвежонок 24.10",1,"2022-10-28 21:29:46",7,10,56,95
500312,7,3,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-05 22:11:44","2022-10-24 23:59:59","Русский медвежонок 24.10",0,NULL,7,0,56,78
599570,6,2,1,10,"Лингвистика для начинающих","2022-09-07 17:05:03","2022-11-28 13:48:08","Лингвистика для нач. 28.11",0,NULL,11,0,62,98
590627,7,3,0,10,"Лингвистика для начинающих","2022-09-07 20:04:01","2022-11-28 13:48:09","Лингвистика для нач. 28.11",9,"2022-11-28 20:14:29",11,38,62,78
606373,7,3,1,10,"Лингвистика для начинающих","2022-09-07 23:29:15","2022-11-28 13:48:08","Лингвистика для нач. 28.11",0,NULL,11,0,62,99
529721,7,3,0,10,"Лингвистика для начинающих","2022-09-06 11:12:34","2022-11-28 13:48:09","Лингвистика для нач. 28.11",0,NULL,11,0,62,95
577350,6,2,1,10,"Лингвистика для начинающих","2022-09-07 21:09:57","2022-11-28 13:48:09","Лингвистика для нач. 28.11",0,NULL,11,0,62,80
541390,6,2,1,10,"Лингвистика для начинающих","2022-09-08 10:34:04","2022-11-28 13:48:09","Лингвистика для нач. 28.11",0,NULL,11,0,62,83
407889,6,2,1,10,"Лингвистика для начинающих","2022-09-08 11:39:20","2022-11-28 13:48:08","Лингвистика для нач. 28.11",0,NULL,11,0,62,100
527098,7,3,1,10,"Лингвистика для начинающих","2022-09-06 22:01:18","2022-11-28 13:48:09","Лингвистика для нач. 28.11",0,NULL,11,0,62,78
528787,6,2,1,12,"Математика для начинающих","2022-09-07 14:49:14","2022-11-28 13:55:45","Математика для начин 28.11",0,NULL,12,0,212,86
609043,6,2,0,12,"Математика для начинающих","2022-09-07 14:38:53","2022-11-28 13:55:46","Математика для начин 28.11",0,NULL,12,0,212,87
452766,5,1,0,12,"Математика для начинающих","2022-09-05 11:52:42","2022-11-28 13:55:45","Математика для начин 28.11",8,"2022-12-07 20:17:29",12,68,212,100
551198,5,1,0,12,"Математика для начинающих","2022-09-07 19:21:45","2022-11-28 13:55:46","Математика для начин 28.11",0,NULL,12,0,212,87
602662,5,1,1,12,"Математика для начинающих","2022-09-05 20:14:32","2022-11-28 13:55:46","Математика для начин 28.11",0,NULL,12,0,212,87
609063,6,2,0,12,"Математика для начинающих","2022-09-07 15:49:16","2022-11-28 13:55:47","Математика для начин 28.11",0,NULL,12,0,212,75
609084,5,1,0,12,"Математика для начинающих","2022-09-07 17:15:38","2022-11-28 13:55:45","Математика для начин 28.11",0,NULL,12,0,212,99
527171,5,1,1,12,"Математика для начинающих","2022-09-07 19:05:08","2022-11-28 13:55:46","Математика для начин 28.11",0,NULL,12,0,212,86
593611,5,1,1,12,"Математика для начинающих","2022-09-07 13:57:17","2022-11-28 13:55:45","Математика для начин 28.11",0,NULL,12,0,212,100
601049,5,1,1,12,"Математика для начинающих","2022-09-05 22:08:36","2022-11-28 13:55:45","Математика для начин 28.11",1,NULL,12,0,212,100
608477,5,1,0,12,"Математика для начинающих","2022-09-07 22:11:20","2022-11-28 13:55:47","Математика для начин 28.11",0,NULL,12,0,212,75
530923,6,2,1,12,"Математика для начинающих","2022-09-07 20:01:23","2022-11-28 13:55:46","Математика для начин 28.11",0,NULL,12,0,212,87
593139,5,1,1,12,"Математика для начинающих","2022-09-06 21:30:59","2022-11-28 13:55:45","Математика для начин 28.11",3,"2022-11-28 20:13:16",12,12,212,88
547444,5,1,1,12,"Математика для начинающих","2022-09-07 16:29:10","2022-11-28 13:55:47","Математика для начин 28.11",12,"2022-12-03 10:33:03",12,167,212,75
606344,6,2,1,63,"Основы программирования на языке Python","2022-09-08 17:00:22","2022-11-28 14:10:31","Основы программирования 28.11",0,NULL,9,0,31,87
527098,7,3,1,63,"Основы программирования на языке Python","2022-09-06 21:58:50","2022-11-28 14:10:31","Основы программирования 28.11",0,NULL,9,0,31,90
480892,5,1,0,63,"Основы программирования на языке Python","2022-09-07 15:07:55","2022-11-28 14:10:31","Основы программирования 28.11",8,"2022-11-28 21:02:40",9,21,31,75
480892,5,1,0,21,"Первые шаги в робототехнику","2022-09-07 15:18:08","2022-11-28 14:24:53","Первые шаги в робототехнику 28.11",0,NULL,11,0,39,75
502382,7,3,1,5,"Академическое письмо (Academic Writing)","2022-09-06 14:46:41","2022-11-28 14:43:12","Академ. письмо 28.11",0,NULL,21,0,103,72
593669,6,2,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-07 12:41:51","2022-11-28 13:44:59","Русский медвежонок 28.11",1,NULL,7,0,56,57
527098,7,3,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-06 21:56:50","2022-11-28 13:44:59","Русский медвежонок 28.11",0,NULL,7,0,56,78
473559,8,4,1,5,"Академическое письмо (Academic Writing)","2022-09-07 13:31:53","2023-01-16 12:49:19","Академ. письмо 26.09",0,NULL,21,0,103,72
503013,7,3,0,63,"Основы программирования на языке Python","2022-09-05 23:18:07","2023-01-16 12:55:13","Основы Python 26.09",8,"2023-01-17 12:16:06",9,18,31,81
473559,8,4,1,63,"Основы программирования на языке Python","2022-09-07 13:30:02","2023-01-16 12:55:13","Основы Python 26.09",0,NULL,9,0,31,50
593669,6,2,1,21,"Первые шаги в робототехнику","2022-09-07 12:46:57","2023-01-16 12:56:19","Робототехника 26.09",1,NULL,11,0,39,87
503013,7,3,0,63,"Основы программирования на языке Python","2022-09-05 23:18:07","2023-01-16 12:55:13","Основы программирования 16.01",8,"2023-01-17 12:16:06",9,18,31,81
473559,8,4,1,63,"Основы программирования на языке Python","2022-09-07 13:30:02","2023-01-16 12:55:13","Основы программирования 16.01",0,NULL,9,0,31,50
593669,6,2,1,21,"Первые шаги в робототехнику","2022-09-07 12:46:57","2023-01-16 12:56:19","Первые шаги в робототехнику 16.01",1,NULL,11,0,39,87
609718,5,1,0,21,"Первые шаги в робототехнику","2022-09-20 22:11:10","2022-09-26 23:59:59","Робототехника 26.09",5,"2022-09-29 19:26:22",11,11,39,50
580655,6,2,0,63,"Основы программирования на языке Python","2022-09-12 15:28:45","2022-09-26 23:59:59","Основы Python 26.09",2,"2022-09-30 03:07:23",9,3,31,87
602153,5,1,0,12,"Математика для начинающих","2022-09-21 22:24:22","2022-09-26 23:59:59","Математика нач. 26.09",4,"2022-10-03 18:29:38",12,34,212,99
608853,6,2,1,10,"Лингвистика для начинающих","2022-09-08 22:35:18","2022-09-26 23:59:59","Лингв. нач. 26.09",2,"2022-10-08 09:30:48",11,7,62,90
527167,6,2,1,63,"Основы программирования на языке Python","2022-09-29 17:46:11","2022-10-24 23:59:59","Основы Python 24.10",8,"2022-10-25 17:48:15",9,15,31,87
613757,6,2,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-09-25 07:57:56","2022-10-24 23:59:59","Из чего всё сделано 24.10",0,NULL,9,0,53,95
580655,6,2,0,7,"Биологический калейдоскоп","2022-09-27 10:37:44","2022-10-24 23:59:59","Биологический калейдоскоп 24.10",0,NULL,11,0,249,80
550811,5,1,0,7,"Биологический калейдоскоп","2022-10-23 20:43:09","2022-10-24 23:59:59","Биологический калейдоскоп 24.10",0,NULL,11,0,249,80
606373,7,3,1,5,"Академическое письмо (Academic Writing)","2022-09-09 16:55:40","2022-10-24 23:59:59","Академ.письмо 24.10",0,NULL,21,0,103,100
617492,5,1,0,12,"Математика для начинающих","2022-10-10 19:54:59","2022-11-28 13:55:46","Математика для начин 28.11",3,"2022-11-28 15:39:32",12,53,212,88
570860,6,2,0,63,"Основы программирования на языке Python","2022-11-07 19:48:59","2022-11-28 14:10:31","Основы программирования 28.11",9,"2022-11-29 16:32:25",9,25,31,87
462798,7,3,1,63,"Основы программирования на языке Python","2022-09-12 13:28:54","2022-11-28 14:10:31","Основы программирования 28.11",0,NULL,9,0,31,81
583968,6,2,1,7,"Биологический калейдоскоп","2022-11-23 17:53:22","2022-11-28 14:39:15","Биологический калейдоскоп 28.11",1,"2022-12-06 11:37:33",11,6,249,80
613970,6,2,1,7,"Биологический калейдоскоп","2023-01-04 20:32:33","2023-01-16 12:51:15","Биологический калейдоскоп 16.01",9,"2023-01-16 20:37:24",11,84,249,5
637366,6,2,1,14,"Математическая физика для начинающих","2022-12-08 16:42:00","2023-01-16 12:52:54","Мат.физика (начинающие) 16.01",0,NULL,12,0,295,100
566716,6,2,0,63,"Основы программирования на языке Python","2023-01-14 18:11:08","2023-01-16 12:55:13","Основы программирования 16.01",6,"2023-01-16 16:10:01",9,14,31,87
451851,8,4,1,63,"Основы программирования на языке Python","2022-11-19 11:42:09","2023-01-16 12:55:13","Основы программирования 16.01",0,NULL,9,0,31,78
547585,6,2,1,14,"Математическая физика для начинающих","2022-10-18 17:43:56","2022-11-28 14:27:57","Мат. физика (начинающие) 28.11",2,"2022-11-29 10:26:49",12,8,295,100
528359,5,1,0,14,"Математическая физика для начинающих","2022-09-23 09:34:09","2022-11-28 14:27:57","Мат. физика (начинающие) 28.11",0,NULL,12,0,295,75
609226,5,1,0,7,"Биологический калейдоскоп","2022-09-09 13:52:40","2022-09-26 23:59:59","Биолог. калейдоскоп 26.09",7,"2022-10-01 15:33:54",11,34,249,90
603336,5,1,0,12,"Математика для начинающих","2022-09-11 11:59:00","2022-09-26 23:59:59","Математика нач. 26.09",12,"2022-09-30 17:11:41",12,190,212,88
568266,6,2,1,63,"Основы программирования на языке Python","2022-10-01 00:00:50","2022-10-24 23:59:59","Основы Python 24.10",1,NULL,9,0,31,99
616593,6,2,0,63,"Основы программирования на языке Python","2022-10-11 11:58:47","2022-10-24 23:59:59","Основы Python 24.10",0,NULL,9,0,31,50
599431,5,1,0,63,"Основы программирования на языке Python","2022-10-23 19:51:49","2022-10-24 23:59:59","Основы Python 24.10",0,NULL,9,0,31,50
614121,5,1,1,21,"Первые шаги в робототехнику","2022-09-29 15:29:32","2022-10-24 23:59:59","Первые шаги в робототехнику 24.10",3,"2022-10-29 16:30:44",11,6,39,87
584539,6,2,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-10-03 16:55:03","2022-10-24 23:59:59","Из чего всё сделано 24.10",8,"2022-10-24 17:35:43",9,22,53,100
614121,5,1,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-29 15:41:32","2022-10-24 23:59:59","Русский медвежонок 24.10",3,"2022-10-26 18:01:28",7,12,56,95
609158,5,1,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-12-18 11:20:34","2023-01-16 12:57:15","Русский медвежонок 24.10",7,"2022-10-24 18:30:08",7,23,56,55
609158,5,1,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-10-05 13:29:42","2022-10-24 23:59:59","Русский медвежонок 24.10",7,"2022-10-24 18:30:08",7,23,56,55
609186,6,2,1,63,"Основы программирования на языке Python","2022-09-11 04:37:10","2022-11-28 14:10:31","Основы программирования 28.11",0,NULL,9,0,31,87
622749,8,4,0,5,"Академическое письмо (Academic Writing)","2022-10-24 23:28:47","2022-11-28 14:43:12","Академ. письмо 28.11",0,NULL,21,0,103,10
530788,5,1,0,63,"Основы программирования на языке Python","2023-01-07 18:19:32","2023-01-16 12:55:12","Основы программирования 16.01",9,"2023-01-22 17:15:37",9,18,31,NULL
639873,6,2,1,63,"Основы программирования на языке Python","2022-12-04 17:50:17","2023-01-16 12:55:12","Основы программирования 16.01",9,"2023-01-21 19:16:48",9,25,31,100
502429,6,2,1,63,"Основы программирования на языке Python","2022-12-08 17:11:37","2023-01-16 12:55:13","Основы программирования 16.01",0,NULL,9,0,31,86
604480,6,2,0,14,"Математическая физика для начинающих","2022-11-24 23:27:01","2022-11-28 14:27:58","Мат. физика (начинающие) 28.11",0,NULL,12,0,295,62
524477,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-23 18:22:53","2022-09-26 23:59:59","Русский медвежонок 26.09",7,"2022-09-30 21:05:18",7,26,56,75
